Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/7/1,45,605,7
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/7/2,45,617,7
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/7/3,45,625,7
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/7/4,45,698,8
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/25,46,551,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/26,46,561,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/27,46,567,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/28,46,567,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/18,47,463,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/19,47,479,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/20,47,479,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/21,47,489,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/22,47,512,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/23,47,525,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/24,47,530,6
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/12,48,343,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/13,48,356,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/14,48,383,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/15,48,387,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/16,48,391,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/17,48,401,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/8,49,287,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/9,49,314,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/10,49,320,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/11,49,332,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/29,50,149,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/30,50,174,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/31,50,178,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/1,50,203,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/2,50,206,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/3,50,222,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/4,50,237,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/5,50,265,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/6,50,279,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/6/7,50,282,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/17,51,44,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/18,51,46,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/19,51,46,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/20,51,48,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/21,51,51,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/22,51,51,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/23,51,56,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/24,51,56,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/25,51,56,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/28,51,149,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/12,52,36,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/13,52,37,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/16,52,42,4
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/26,53,77639,1066
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/7,53,34,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/8,53,34,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/9,53,35,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/10,53,36,4
Zimbabwe,Africa,-19.02,29.15,20,1.7,0.08,1464,16529904,19,3,2020/5/11,53,36,4
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/21,54,74503,1020
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/22,54,75027,1031
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/23,54,75582,1040
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/24,54,76484,1051
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/25,54,77171,1059
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/15,55,70248,959
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/16,55,70823,974
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/17,55,71677,983
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/18,55,72467,991
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/19,55,73203,1002
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/20,55,73894,1016
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/4,56,59003,812
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/5,56,60427,828
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/6,56,61427,839
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/7,56,62633,853
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/8,56,63573,869
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/9,56,64610,881
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/10,56,65573,901
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/13,56,68454,940
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/14,56,69437,951
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/26,57,47622,672
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/27,57,48911,688
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/28,57,50319,705
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/29,57,51624,728
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/30,57,53352,745
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/31,57,54217,763
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/1,57,55042,780
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/2,57,56233,794
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/2/3,57,57489,804
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/18,58,38207,559
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/19,58,39515,578
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/20,58,40949,585
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/21,58,42213,597
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/22,58,43333,610
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/23,58,44592,627
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/24,58,45337,639
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/25,58,46146,660
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/14,59,32800,514
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/15,59,34278,527
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/16,59,36074,537
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/17,59,37605,546
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/7,60,24297,423
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/8,60,25326,441
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/9,60,26567,464
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/10,60,27728,469
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/11,60,28596,471
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/12,60,29757,495
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/13,60,31100,509
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/5,61,22645,412
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/6,61,23495,417
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/1,62,20997,390
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/2,62,21230,392
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/3,62,21582,394
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2021/1/4,62,21993,398
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/25,63,19571,381
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/26,63,19671,382
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/27,63,19834,383
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/28,63,19943,384
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/29,63,20177,385
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/30,63,20462,386
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/31,63,20725,388
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/13,64,18274,367
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/14,64,18322,367
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/15,64,18428,368
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/16,64,18456,369
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/17,64,18504,369
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/18,64,18575,373
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/19,64,18620,373
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/20,64,18716,373
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/21,64,18768,375
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/22,64,18881,379
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/23,64,19122,380
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/24,64,19234,381
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/8,65,17963,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/9,65,18062,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/10,65,18091,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/11,65,18161,365
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/12,65,18217,366
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/2,66,17700,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/3,66,17730,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/4,66,17857,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/5,66,17898,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/6,66,17916,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/7,66,17931,364
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/26,67,17553,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/27,67,17569,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/28,67,17589,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/29,67,17608,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/30,67,17647,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/12/1,67,17665,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/20,68,17373,356
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/21,68,17394,356
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/22,68,17424,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/23,68,17454,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/24,68,17466,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/25,68,17535,357
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/14,69,17097,350
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/15,69,17123,353
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/16,69,17187,353
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/17,69,17243,353
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/18,69,17280,356
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/19,69,17350,356
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/7,70,16908,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/8,70,16954,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/9,70,16971,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/10,70,16997,350
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/11,70,17036,350
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/12,70,17056,350
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/13,70,17093,350
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/29,71,16325,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/30,71,16415,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/31,71,16432,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/1,71,16480,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/2,71,16543,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/3,71,16661,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/4,71,16698,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/5,71,16770,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/11/6,71,16819,349
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/24,72,16117,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/25,72,16117,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/26,72,16200,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/27,72,16243,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/28,72,16285,348
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/17,73,15789,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/18,73,15853,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/19,73,15897,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/20,73,15982,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/21,73,16000,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/22,73,16035,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/23,73,16095,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/15,74,15659,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/16,74,15659,346
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/9,75,15339,336
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/10,75,15415,337
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/11,75,15458,337
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/12,75,15549,345
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/13,75,15587,345
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/14,75,15616,345
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/6,76,15170,335
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/7,76,15224,335
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/8,76,15301,335
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/3,77,14974,333
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/4,77,15052,333
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/5,77,15089,334
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/30,78,14759,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/1,78,14802,333
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/10/2,78,14830,333
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/21,79,14175,331
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/22,79,14389,331
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/23,79,14443,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/24,79,14491,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/25,79,14515,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/26,79,14612,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/27,79,14641,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/28,79,14660,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/29,79,14715,332
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/14,80,13720,320
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/15,80,13819,324
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/16,80,13887,326
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/17,80,13928,326
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/18,80,14022,329
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/19,80,14070,330
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/20,80,14131,330
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/10,81,13214,300
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/11,81,13323,306
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/12,81,13466,312
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/13,81,13539,312
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/30,82,12025,287
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/31,82,12097,288
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/1,82,12381,290
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/2,82,12415,292
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/3,82,12523,292
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/4,82,12639,292
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/7,82,12836,295
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/8,82,12952,297
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/9/9,82,13112,300
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/22,83,10831,279
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/23,83,11082,280
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/24,83,11148,280
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/25,83,11285,282
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/26,83,11376,282
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/27,83,11601,282
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/28,83,11779,283
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/29,83,11902,284
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/19,84,10218,269
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/20,84,10372,274
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/21,84,10627,277
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/13,85,8663,246
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/14,85,9021,256
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/15,85,9186,260
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/16,85,9343,260
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/17,85,9839,264
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/18,85,9981,264
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/10,86,8210,241
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/11,86,8275,241
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/12,86,8501,246
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/4,87,6793,173
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/5,87,7022,176
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/6,87,7164,199
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/7,87,7486,200
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/8,87,7903,203
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/9,87,8085,235
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/3,88,6580,171
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/7/31,89,5963,151
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/1,89,6228,165
Zambia,Africa,-13.13,27.85,21,2,0.09,1305.1,17094130,17,2,2020/8/2,89,6347,170
